epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
19,4031.98,0.97055,1.9202,1.52287,1.24976,0,0.22223,0.294,0.22999,0.12552,0.28165,0.20177,0.21306,0.10029,1.48004,2.59789,2.04547,1.58908,0,9.2872e-05,9.2872e-05,9.2872e-05
20,4240.59,0.97228,1.87418,1.40506,1.22584,0,0.40206,0.34839,0.27682,0.14418,0.30855,0.30175,0.22259,0.10769,1.53191,2.75295,2.02038,1.59894,0,9.2476e-05,9.2476e-05,9.2476e-05
21,4448.56,0.98729,1.95007,1.45083,1.27663,0,0.33437,0.24677,0.26522,0.13795,0.32671,0.25321,0.24761,0.11068,1.53515,2.58699,1.96315,1.64247,0,9.208e-05,9.208e-05,9.208e-05
22,4657.1,0.98212,1.95214,1.42536,1.2472,0,0.3244,0.30359,0.25616,0.14998,0.25741,0.34714,0.2411,0.11934,1.46934,2.58142,2.02804,1.56633,0,9.1684e-05,9.1684e-05,9.1684e-05
23,4865.9,0.96952,1.8979,1.39526,1.25092,0,0.33548,0.30658,0.25336,0.14973,0.31666,0.28771,0.23685,0.11979,1.44508,2.50792,1.90906,1.56163,0,9.1288e-05,9.1288e-05,9.1288e-05
24,5074.86,0.93177,1.81603,1.3634,1.22438,0,0.30017,0.34171,0.30497,0.18315,0.28267,0.31718,0.27169,0.14229,1.42118,2.43652,1.87769,1.51127,0,9.0892e-05,9.0892e-05,9.0892e-05
25,5283.22,0.90834,1.87496,1.28594,1.19727,0,0.25639,0.27445,0.24072,0.13054,0.34188,0.21726,0.23599,0.1166,1.57377,2.59871,2.09122,1.68551,0,9.0496e-05,9.0496e-05,9.0496e-05
26,5490.78,0.94904,1.80259,1.33389,1.22915,0,0.3272,0.35313,0.29502,0.15757,0.31895,0.29962,0.23891,0.12909,1.45475,2.55738,2.00986,1.5841,0,9.01e-05,9.01e-05,9.01e-05
27,5699.36,0.89916,1.75804,1.28501,1.20531,0,0.29047,0.30706,0.26866,0.15794,0.32073,0.25616,0.25563,0.1281,1.45226,2.44049,1.95708,1.55625,0,8.9704e-05,8.9704e-05,8.9704e-05
28,5907.8,0.93016,1.76191,1.27664,1.20437,0,0.28261,0.37685,0.30497,0.14656,0.23246,0.34123,0.23756,0.12076,1.50771,2.42298,1.98652,1.58988,0,8.9308e-05,8.9308e-05,8.9308e-05
29,6115.52,0.90397,1.68289,1.23911,1.19106,0,0.39727,0.30552,0.28871,0.16028,0.34973,0.27416,0.23575,0.12261,1.41352,2.53327,1.97821,1.55225,0,8.8912e-05,8.8912e-05,8.8912e-05
30,6324.53,0.88131,1.70962,1.20819,1.17987,0,0.45358,0.35042,0.33466,0.1868,0.36277,0.32042,0.27161,0.15591,1.45111,2.38833,1.8953,1.57477,0,8.8516e-05,8.8516e-05,8.8516e-05
31,6532.83,0.89606,1.77998,1.2224,1.20336,0,0.38914,0.41566,0.34679,0.18015,0.3674,0.29808,0.27598,0.13439,1.47798,2.4045,1.89565,1.59439,0,8.812e-05,8.812e-05,8.812e-05
32,6740.55,0.8807,1.67047,1.15494,1.1819,0,0.37256,0.26642,0.27904,0.16148,0.37187,0.29908,0.27569,0.14015,1.54939,2.42821,1.96775,1.62421,0,8.7724e-05,8.7724e-05,8.7724e-05
33,6947.82,0.89719,1.73356,1.27933,1.1986,0,0.33647,0.31288,0.26572,0.14847,0.2764,0.27339,0.22316,0.11034,1.49094,2.54323,1.99775,1.58052,0,8.7328e-05,8.7328e-05,8.7328e-05
34,7155.73,0.8341,1.68407,1.1699,1.14919,0,0.43536,0.27855,0.28335,0.14735,0.27801,0.3184,0.22272,0.11723,1.46202,2.57098,2.00961,1.61138,0,8.6932e-05,8.6932e-05,8.6932e-05
35,7364.91,0.85059,1.61848,1.15008,1.17813,0,0.51522,0.30513,0.35398,0.19166,0.43581,0.26207,0.28598,0.1607,1.46174,2.52272,1.83922,1.58577,0,8.6536e-05,8.6536e-05,8.6536e-05
36,7572.86,0.84519,1.58897,1.13386,1.16202,0,0.32188,0.32546,0.28861,0.1576,0.42031,0.26478,0.25976,0.13664,1.44937,2.49886,1.95354,1.56759,0,8.614e-05,8.614e-05,8.614e-05
37,7781.64,0.85687,1.70477,1.16739,1.16126,0,0.32903,0.25326,0.26439,0.1609,0.29619,0.28672,0.23829,0.12643,1.44797,2.62301,1.92358,1.56314,0,8.5744e-05,8.5744e-05,8.5744e-05
38,7989.91,0.83765,1.62447,1.11766,1.14235,0,0.39507,0.31877,0.30968,0.19031,0.40734,0.28412,0.2723,0.15471,1.42961,2.48927,1.80369,1.55447,0,8.5348e-05,8.5348e-05,8.5348e-05
39,8197.68,0.81978,1.5301,1.09455,1.1292,0,0.63551,0.31937,0.36514,0.19724,0.53452,0.27233,0.29572,0.15845,1.39279,2.48539,1.83089,1.53729,0,8.4952e-05,8.4952e-05,8.4952e-05
40,8406.49,0.81508,1.5864,1.07319,1.12546,0,0.52532,0.39292,0.38411,0.1901,0.31155,0.35898,0.2777,0.15525,1.40646,2.59733,1.89308,1.52524,0,8.4556e-05,8.4556e-05,8.4556e-05
41,8614.28,0.81122,1.5785,1.04355,1.13152,0,0.40841,0.41391,0.3516,0.17815,0.35298,0.37313,0.27083,0.13739,1.45926,2.53502,1.79865,1.59747,0,8.416e-05,8.416e-05,8.416e-05
42,8821.54,0.81946,1.56426,1.02496,1.13842,0,0.4008,0.27812,0.31661,0.1966,0.35666,0.28829,0.30181,0.17475,1.42079,2.40239,1.77286,1.5162,0,8.3764e-05,8.3764e-05,8.3764e-05
43,9030.28,0.80626,1.48751,1.00533,1.13175,0,0.3978,0.32449,0.32802,0.18769,0.39153,0.31549,0.29094,0.15891,1.45803,2.46095,1.83637,1.5797,0,8.3368e-05,8.3368e-05,8.3368e-05
44,9238.7,0.79577,1.50544,1.0161,1.12917,0,0.33537,0.35277,0.29658,0.1662,0.3503,0.35328,0.28119,0.13948,1.4647,2.59242,1.9564,1.58425,0,8.2972e-05,8.2972e-05,8.2972e-05
45,9446.53,0.78854,1.46063,1.06511,1.12643,0,0.34298,0.37945,0.32273,0.18914,0.33417,0.36959,0.27804,0.14802,1.41809,2.58892,1.82753,1.5569,0,8.2576e-05,8.2576e-05,8.2576e-05
46,9654.09,0.80126,1.5688,1.04443,1.14236,0,0.38995,0.37122,0.3407,0.19896,0.40005,0.31103,0.30312,0.15333,1.40405,2.56986,1.8164,1.5505,0,8.218e-05,8.218e-05,8.218e-05
47,9862.19,0.78638,1.4267,0.96494,1.11167,0,0.44519,0.33223,0.33823,0.18909,0.49812,0.25752,0.28148,0.15553,1.46221,2.37603,1.92226,1.58356,0,8.1784e-05,8.1784e-05,8.1784e-05
48,10069.7,0.77895,1.4936,0.99723,1.11237,0,0.33768,0.34458,0.28685,0.18353,0.36334,0.24542,0.27685,0.15499,1.43279,2.60662,1.94383,1.55448,0,8.1388e-05,8.1388e-05,8.1388e-05
49,10277.7,0.78341,1.43632,0.97124,1.10471,0,0.29091,0.3899,0.29624,0.18665,0.30746,0.38361,0.30163,0.15512,1.44489,2.56138,1.83548,1.56185,0,8.0992e-05,8.0992e-05,8.0992e-05
50,10485.7,0.75262,1.42986,0.96696,1.09672,0,0.41051,0.33,0.2969,0.17056,0.33178,0.39068,0.27791,0.14258,1.42587,2.53768,1.8734,1.54672,0,8.0596e-05,8.0596e-05,8.0596e-05
51,10694,0.78752,1.54248,0.9605,1.13213,0,0.39991,0.35614,0.31851,0.19172,0.41109,0.2608,0.28938,0.1602,1.38647,2.53874,1.90003,1.55139,0,8.02e-05,8.02e-05,8.02e-05
52,10901.6,0.74643,1.44324,0.91934,1.09012,0,0.28742,0.38545,0.31935,0.18691,0.28561,0.37152,0.29386,0.14609,1.49396,2.65896,1.82617,1.64661,0,7.9804e-05,7.9804e-05,7.9804e-05
53,11110.4,0.77135,1.48076,0.91339,1.10685,0,0.50495,0.34558,0.34587,0.19113,0.30362,0.31615,0.29617,0.15558,1.48154,2.5768,1.84842,1.60771,0,7.9408e-05,7.9408e-05,7.9408e-05
54,11315.1,0.75586,1.41462,0.94808,1.11443,0,0.74267,0.2935,0.3173,0.20573,0.70472,0.27214,0.28673,0.16089,1.40511,2.67765,1.90185,1.53471,0,7.9012e-05,7.9012e-05,7.9012e-05
55,11519.2,0.75148,1.37145,0.88611,1.08524,0,0.39506,0.44846,0.35597,0.18742,0.37926,0.33358,0.28249,0.15316,1.46926,2.6266,1.86808,1.61994,0,7.8616e-05,7.8616e-05,7.8616e-05
56,11723.8,0.71579,1.36958,0.8548,1.06921,0,0.47236,0.24558,0.31623,0.20669,0.44955,0.233,0.2965,0.16451,1.41395,2.58233,1.8392,1.58643,0,7.822e-05,7.822e-05,7.822e-05
57,11928.1,0.71917,1.37005,0.86222,1.07338,0,0.35016,0.28877,0.29811,0.1851,0.36853,0.26216,0.27612,0.14697,1.42283,2.67008,1.844,1.60407,0,7.7824e-05,7.7824e-05,7.7824e-05
58,12131.7,0.71961,1.36286,0.82905,1.05961,0,0.36957,0.37355,0.32051,0.19349,0.42107,0.36319,0.31185,0.17437,1.46593,2.5558,1.91155,1.611,0,7.7428e-05,7.7428e-05,7.7428e-05
59,12720.9,0.71411,1.37027,0.83506,1.06125,0,0.44121,0.33165,0.31734,0.19197,0.2845,0.29284,0.26213,0.13718,1.46514,2.57996,1.89279,1.65167,0,7.7032e-05,7.7032e-05,7.7032e-05
60,12938.5,0.72709,1.36741,0.85241,1.06726,0,0.35809,0.36009,0.32329,0.20509,0.75598,0.25702,0.28395,0.16461,1.41432,2.70021,1.92031,1.61091,0,7.6636e-05,7.6636e-05,7.6636e-05
61,13142.2,0.69755,1.30721,0.78462,1.04813,0,0.3886,0.28093,0.30609,0.19576,0.42113,0.25577,0.29485,0.16041,1.44162,2.59831,1.97804,1.5645,0,7.624e-05,7.624e-05,7.624e-05
62,13345.6,0.7098,1.32428,0.81719,1.05437,0,0.33727,0.3597,0.31774,0.18932,0.32718,0.29815,0.29218,0.16308,1.4604,2.51518,1.79655,1.62234,0,7.5844e-05,7.5844e-05,7.5844e-05
63,13549.2,0.70742,1.38711,0.80092,1.06761,0,0.31974,0.38371,0.33803,0.2122,0.36966,0.30222,0.30829,0.16965,1.41969,2.58537,1.89752,1.546,0,7.5448e-05,7.5448e-05,7.5448e-05
64,13753.7,0.69414,1.30245,0.7754,1.05436,0,0.39819,0.29902,0.2901,0.18515,0.46568,0.25658,0.2795,0.15111,1.42441,2.83994,1.86008,1.58941,0,7.5052e-05,7.5052e-05,7.5052e-05
65,14316.1,0.70326,1.37388,0.8539,1.05957,0,0.38244,0.32039,0.31281,0.19658,0.45668,0.24009,0.29108,0.15435,1.46421,2.57676,1.83056,1.62633,0,7.4656e-05,7.4656e-05,7.4656e-05
66,14537.3,0.7036,1.28387,0.80644,1.04317,0,0.45268,0.3058,0.34172,0.20407,0.42203,0.28829,0.30313,0.1721,1.43519,2.62478,1.78612,1.61147,0,7.426e-05,7.426e-05,7.426e-05
67,14740.7,0.67786,1.27229,0.76963,1.04739,0,0.41333,0.3838,0.3175,0.19122,0.46361,0.32274,0.28181,0.16074,1.41046,2.70212,1.92576,1.56315,0,7.3864e-05,7.3864e-05,7.3864e-05
68,14945.8,0.67718,1.31206,0.75701,1.04981,0,0.41975,0.37945,0.34265,0.209,0.33156,0.31361,0.30621,0.16044,1.39842,2.74564,1.86499,1.56115,0,7.3468e-05,7.3468e-05,7.3468e-05
69,15150.6,0.67087,1.26292,0.74835,1.0316,0,0.45011,0.26771,0.33138,0.21001,0.45286,0.26907,0.32619,0.1734,1.393,2.67124,1.80012,1.59073,0,7.3072e-05,7.3072e-05,7.3072e-05
70,15355.3,0.66557,1.2475,0.74587,1.0391,0,0.44429,0.35751,0.337,0.20755,0.35941,0.29565,0.29575,0.16402,1.42107,2.61937,1.78131,1.57106,0,7.2676e-05,7.2676e-05,7.2676e-05
71,15976.1,0.67982,1.31986,0.7544,1.0569,0,0.3675,0.3224,0.3133,0.18584,0.42075,0.3257,0.30618,0.15636,1.46251,2.73544,1.84932,1.61107,0,7.228e-05,7.228e-05,7.228e-05
72,16180,0.66156,1.29976,0.7243,1.03796,0,0.48213,0.41795,0.35449,0.21732,0.49278,0.42124,0.34383,0.17936,1.42311,2.58057,1.80014,1.60245,0,7.1884e-05,7.1884e-05,7.1884e-05
73,16383.5,0.65653,1.29407,0.72106,1.03798,0,0.73239,0.35391,0.42296,0.2358,0.51273,0.32187,0.35237,0.18592,1.41192,2.62151,1.73627,1.61653,0,7.1488e-05,7.1488e-05,7.1488e-05
74,16588,0.68707,1.32716,0.75201,1.05362,0,0.6098,0.38992,0.38434,0.2115,0.39668,0.27029,0.31157,0.17048,1.45724,2.62206,1.87961,1.64005,0,7.1092e-05,7.1092e-05,7.1092e-05
75,16792.3,0.66501,1.28214,0.70813,1.03634,0,0.31439,0.40906,0.30471,0.18097,0.43074,0.25116,0.27897,0.13563,1.48069,2.62799,1.98014,1.63602,0,7.0696e-05,7.0696e-05,7.0696e-05
76,16998.1,0.65878,1.1656,0.69585,1.03684,0,0.61447,0.36706,0.35362,0.201,0.37262,0.31306,0.29291,0.16064,1.42248,2.70278,1.82433,1.60477,0,7.03e-05,7.03e-05,7.03e-05
77,17468,0.65236,1.20265,0.71071,1.01773,0,0.38284,0.39745,0.32274,0.19069,0.3804,0.41082,0.30381,0.16299,1.42092,2.58216,1.90066,1.61603,0,6.9904e-05,6.9904e-05,6.9904e-05
78,17807.9,0.63079,1.1821,0.66886,1.00289,0,0.55163,0.36514,0.37168,0.20979,0.42063,0.36019,0.33843,0.17437,1.40276,2.61634,1.817,1.60323,0,6.9508e-05,6.9508e-05,6.9508e-05
79,18011.7,0.66239,1.22732,0.72921,1.02338,0,0.41674,0.40677,0.33328,0.20512,0.50744,0.33843,0.31978,0.16656,1.46276,2.64393,1.83969,1.62652,0,6.9112e-05,6.9112e-05,6.9112e-05
80,18214.5,0.63592,1.21563,0.70072,1.01775,0,0.37669,0.36832,0.32491,0.20319,0.46109,0.33677,0.32766,0.17512,1.4357,2.57065,1.85848,1.66706,0,6.8716e-05,6.8716e-05,6.8716e-05
81,18418.2,0.62914,1.20057,0.68871,1.02183,0,0.45049,0.3539,0.33874,0.19874,0.41197,0.29186,0.31037,0.15845,1.40505,2.62581,1.92316,1.58674,0,6.832e-05,6.832e-05,6.832e-05
82,18622.3,0.6387,1.19817,0.67328,1.02527,0,0.37163,0.39454,0.34096,0.20388,0.42017,0.28644,0.30511,0.16593,1.42665,2.67452,1.91137,1.6333,0,6.7924e-05,6.7924e-05,6.7924e-05
83,19215.7,0.64537,1.20895,0.68764,1.0197,0,0.40646,0.37412,0.31495,0.18407,0.3921,0.35526,0.29142,0.15286,1.44099,2.6692,1.94364,1.64759,0,6.7528e-05,6.7528e-05,6.7528e-05
84,19418,0.62984,1.17682,0.68628,1.01713,0,0.39973,0.32418,0.33464,0.21256,0.38359,0.31567,0.30434,0.17337,1.43392,2.68886,1.93985,1.61504,0,6.7132e-05,6.7132e-05,6.7132e-05
85,19621.9,0.63456,1.18095,0.66518,1.0139,0,0.438,0.41001,0.3469,0.18257,0.35517,0.35098,0.27528,0.14454,1.44166,2.78246,1.9669,1.61305,0,6.6736e-05,6.6736e-05,6.6736e-05
86,19826,0.61419,1.15416,0.646,1.01366,0,0.33705,0.38425,0.30817,0.19421,0.41122,0.29371,0.30435,0.1651,1.45904,2.69444,1.91098,1.65266,0,6.634e-05,6.634e-05,6.634e-05
87,20029.2,0.6258,1.15416,0.66602,1.00971,0,0.58663,0.29303,0.34748,0.21438,0.41857,0.28596,0.30133,0.1761,1.42909,2.83026,1.89281,1.68356,0,6.5944e-05,6.5944e-05,6.5944e-05
88,20233.3,0.64024,1.15866,0.67529,1.01805,0,0.43721,0.41584,0.34102,0.2155,0.39103,0.37006,0.33317,0.1738,1.40019,2.83422,1.75247,1.5792,0,6.5548e-05,6.5548e-05,6.5548e-05
89,20550.1,0.61657,1.16365,0.65483,1.0084,0,0.42232,0.38342,0.35903,0.21455,0.39121,0.27353,0.29745,0.17143,1.42537,2.91038,1.82454,1.62106,0,6.5152e-05,6.5152e-05,6.5152e-05
90,21034.5,0.6061,1.15522,0.62683,0.99868,0,0.51663,0.38557,0.34479,0.20396,0.36932,0.35223,0.3043,0.16859,1.43078,2.60114,1.93654,1.56937,0,6.4756e-05,6.4756e-05,6.4756e-05
91,21237.3,0.60541,1.09862,0.6258,1.0098,0,0.45176,0.3401,0.32599,0.21706,0.3893,0.31122,0.30033,0.17251,1.3724,2.70347,1.81023,1.58484,0,6.436e-05,6.436e-05,6.436e-05
92,21441.1,0.61141,1.1394,0.63195,1.00274,0,0.39818,0.32515,0.31745,0.20887,0.39645,0.31022,0.29882,0.17057,1.3719,2.73968,1.81444,1.57093,0,6.3964e-05,6.3964e-05,6.3964e-05
93,21645.5,0.59775,1.14128,0.66036,1.00156,0,0.44153,0.34122,0.30339,0.1863,0.4602,0.32532,0.29484,0.1598,1.42544,2.82693,1.91946,1.60063,0,6.3568e-05,6.3568e-05,6.3568e-05
94,21848.9,0.61723,1.13796,0.64105,1.01216,0,0.37129,0.44589,0.31657,0.19296,0.45311,0.31422,0.2984,0.16151,1.36758,2.67085,1.84909,1.57225,0,6.3172e-05,6.3172e-05,6.3172e-05
95,22160.4,0.59295,1.11877,0.64098,1.00065,0,0.40013,0.34171,0.30689,0.18541,0.77922,0.25945,0.28574,0.15565,1.44076,2.75775,1.82244,1.65554,0,6.2776e-05,6.2776e-05,6.2776e-05
96,22639.5,0.59516,1.101,0.61666,0.9986,0,0.44012,0.35922,0.31324,0.19782,0.42718,0.3148,0.29182,0.16696,1.41239,2.73754,1.83193,1.58253,0,6.238e-05,6.238e-05,6.238e-05
97,22843.8,0.5926,1.11886,0.58763,0.99231,0,0.42812,0.33475,0.30234,0.18384,0.42057,0.32623,0.27499,0.15555,1.4309,2.94375,2.00078,1.61413,0,6.1984e-05,6.1984e-05,6.1984e-05
98,23047.1,0.59763,1.09834,0.60921,0.99972,0,0.49594,0.35947,0.31129,0.19142,0.33948,0.36794,0.29652,0.16119,1.41931,2.85334,1.86547,1.66443,0,6.1588e-05,6.1588e-05,6.1588e-05
99,23251,0.56475,1.10861,0.57341,0.98199,0,0.40517,0.38661,0.31259,0.18425,0.78228,0.26129,0.28628,0.15614,1.47391,2.86169,1.91655,1.68619,0,6.1192e-05,6.1192e-05,6.1192e-05
100,23454.9,0.57784,1.07142,0.59239,0.98279,0,0.4081,0.31344,0.31214,0.19698,0.39537,0.30222,0.29322,0.16088,1.43869,2.71374,1.84856,1.65089,0,6.0796e-05,6.0796e-05,6.0796e-05
101,23658.6,0.58561,1.09862,0.59418,0.98612,0,0.36449,0.43423,0.31244,0.18035,0.34582,0.40423,0.28834,0.15211,1.41764,2.65828,1.96075,1.63835,0,6.04e-05,6.04e-05,6.04e-05
102,24225.2,0.58975,1.10885,0.61793,0.99887,0,0.44545,0.43119,0.35386,0.20282,0.3494,0.38139,0.31688,0.16728,1.45627,2.79152,1.91565,1.67205,0,6.0004e-05,6.0004e-05,6.0004e-05
103,24447.7,0.58553,1.06762,0.60206,0.99549,0,0.34068,0.38737,0.31945,0.2066,0.34584,0.39165,0.3212,0.17868,1.44682,2.64787,1.91045,1.65576,0,5.9608e-05,5.9608e-05,5.9608e-05
104,24651.3,0.5772,1.08695,0.58211,0.99298,0,0.38969,0.4199,0.33636,0.19601,0.41646,0.27116,0.2768,0.1567,1.43624,2.97732,1.90035,1.63851,0,5.9212e-05,5.9212e-05,5.9212e-05
105,24854.5,0.58562,1.07806,0.59833,0.99626,0,0.47873,0.38526,0.35893,0.21228,0.39509,0.34528,0.30101,0.1792,1.47264,2.73386,1.88497,1.70984,0,5.8816e-05,5.8816e-05,5.8816e-05
106,25058.2,0.55501,0.99642,0.55331,0.96984,0,0.49827,0.41748,0.34249,0.21683,0.41324,0.36106,0.31418,0.17554,1.42875,2.84128,1.91772,1.6606,0,5.842e-05,5.842e-05,5.842e-05
107,25262.5,0.56956,1.05832,0.56485,0.96865,0,0.50696,0.3839,0.33905,0.20735,0.42435,0.30139,0.29853,0.18053,1.46127,2.79135,2.00135,1.65808,0,5.8024e-05,5.8024e-05,5.8024e-05
108,25465.9,0.56929,1.05846,0.59622,0.97675,0,0.47189,0.4347,0.35106,0.21465,0.38299,0.3558,0.31527,0.17997,1.42336,2.78524,1.85497,1.63253,0,5.7628e-05,5.7628e-05,5.7628e-05
109,26087.2,0.5418,1.01795,0.55468,0.9792,0,0.46337,0.32955,0.33397,0.20571,0.40614,0.29497,0.30726,0.17852,1.45596,2.84439,1.89343,1.69375,0,5.7232e-05,5.7232e-05,5.7232e-05
110,26291.3,0.55109,1.0199,0.54729,0.96408,0,0.4659,0.39911,0.33758,0.20355,0.39787,0.35214,0.31643,0.17661,1.45945,2.75734,1.84681,1.68819,0,5.6836e-05,5.6836e-05,5.6836e-05
111,26495.1,0.54575,1.01237,0.52928,0.96323,0,0.40039,0.37027,0.33406,0.20383,0.39354,0.36425,0.32127,0.17767,1.40683,2.75907,1.93491,1.64083,0,5.644e-05,5.644e-05,5.644e-05
112,26698.2,0.55989,1.03742,0.54282,0.97048,0,0.50515,0.339,0.34699,0.21626,0.40063,0.29322,0.3147,0.18709,1.39652,2.86553,1.82094,1.64959,0,5.6044e-05,5.6044e-05,5.6044e-05
113,26902.3,0.54093,1.05386,0.58005,0.98059,0,0.42891,0.41545,0.32991,0.20478,0.37679,0.38903,0.3113,0.17727,1.43443,2.6817,1.87682,1.67446,0,5.5648e-05,5.5648e-05,5.5648e-05
114,27106.3,0.54672,1.0007,0.53579,0.95824,0,0.41109,0.4283,0.35088,0.21044,0.43157,0.29753,0.31983,0.17417,1.41111,2.80901,1.8853,1.61675,0,5.5252e-05,5.5252e-05,5.5252e-05
115,27309.9,0.55675,1.03171,0.55156,0.97768,0,0.38313,0.34698,0.35196,0.22009,0.31359,0.39716,0.3361,0.18697,1.36733,2.76782,1.85818,1.60084,0,5.4856e-05,5.4856e-05,5.4856e-05
116,27878.2,0.54003,1.03669,0.54847,0.9758,0,0.54862,0.3791,0.35606,0.21656,0.39065,0.29457,0.31498,0.17676,1.43229,2.95331,1.86113,1.68561,0,5.446e-05,5.446e-05,5.446e-05
117,28108.3,0.52976,1.01537,0.53041,0.96314,0,0.48039,0.35253,0.33972,0.21344,0.47,0.34574,0.3373,0.17992,1.41977,2.84407,1.8966,1.64265,0,5.4064e-05,5.4064e-05,5.4064e-05
118,28312.1,0.5306,0.97678,0.52002,0.96378,0,0.41356,0.30363,0.32457,0.2143,0.44868,0.33271,0.31901,0.18055,1.38689,2.81075,1.88327,1.61738,0,5.3668e-05,5.3668e-05,5.3668e-05
119,28515.3,0.5399,1.00818,0.51718,0.96209,0,0.35641,0.37938,0.33323,0.21611,0.39962,0.31886,0.32057,0.18733,1.38966,2.82499,1.88361,1.62858,0,5.3272e-05,5.3272e-05,5.3272e-05
