epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,2556.64,1.49501,2.75891,2.12775,1.62214,0,0.47963,0.22171,0.11241,0.05021,0.46656,0.20642,0.09994,0.04001,1.86483,3.07815,2.63791,1.92356,0,0.00114606,0.00114606,0.00114606
12,2758.62,1.40332,2.60027,2.06065,1.52065,0,0.17788,0.18446,0.12786,0.05861,0.51709,0.17362,0.11846,0.05038,1.81366,3.05226,2.40761,1.89832,0,0.00111776,0.00111776,0.00111776
13,2960.9,1.38052,2.66218,2.08509,1.5464,0,0.16011,0.2189,0.12736,0.06338,0.12258,0.21212,0.09688,0.03822,1.74143,2.93848,2.44921,1.80978,0,0.00108947,0.00108947,0.00108947
14,3528.98,1.38374,2.6022,2.10962,1.54632,0,0.2031,0.21028,0.14857,0.06806,0.1711,0.20535,0.12306,0.04903,1.77759,2.94239,2.38659,1.82803,0,0.00106118,0.00106118,0.00106118
15,3743.85,1.30953,2.46167,1.99303,1.47096,0,0.19869,0.24183,0.15583,0.07817,0.17809,0.22703,0.12078,0.04784,1.76341,3.08726,2.38058,1.83128,0,0.00103288,0.00103288,0.00103288
16,3945.95,1.32349,2.54605,2.01959,1.50528,0,0.55597,0.18988,0.16461,0.07911,0.55117,0.18717,0.15223,0.06069,1.72392,3.09355,2.28201,1.7917,0,0.00100459,0.00100459,0.00100459
17,4147.94,1.31448,2.53895,1.94308,1.47673,0,0.23807,0.19287,0.16375,0.08232,0.26861,0.15639,0.11816,0.04441,1.69862,3.18512,2.35228,1.75014,0,0.000976293,0.000976293,0.000976293
18,4349.29,1.29668,2.55565,1.95973,1.48117,0,0.57852,0.22867,0.16676,0.07782,0.53831,0.19617,0.143,0.05884,1.73615,2.85128,2.3185,1.80579,0,0.000947999,0.000947999,0.000947999
19,4833.71,1.27083,2.41298,1.91864,1.47234,0,0.54351,0.21039,0.15379,0.07453,0.54652,0.16452,0.13673,0.06023,1.74588,2.84734,2.32218,1.81954,0,0.000919704,0.000919704,0.000919704
20,5061.85,1.27677,2.31775,1.86258,1.45314,0,0.28305,0.24445,0.17507,0.08893,0.2657,0.23052,0.15206,0.06927,1.73328,2.92655,2.30963,1.78199,0,0.00089141,0.00089141,0.00089141
21,5263.09,1.26502,2.42134,1.89153,1.4682,0,0.22611,0.27232,0.15704,0.07674,0.5698,0.17557,0.14305,0.06095,1.68056,2.83883,2.38539,1.74265,0,0.000863116,0.000863116,0.000863116
22,5464.83,1.23859,2.37438,1.82728,1.43296,0,0.5779,0.21591,0.18091,0.08815,0.5663,0.20565,0.16884,0.07023,1.66836,2.87434,2.24565,1.78533,0,0.000834822,0.000834822,0.000834822
23,5666.84,1.21606,2.31751,1.76043,1.42027,0,0.54809,0.2312,0.18309,0.09598,0.55511,0.23613,0.17307,0.07846,1.67283,2.80331,2.20845,1.71654,0,0.000806528,0.000806528,0.000806528
24,5868.22,1.18736,2.27133,1.78412,1.41616,0,0.54484,0.21407,0.169,0.09119,0.53813,0.20967,0.15773,0.07026,1.62506,2.756,2.30931,1.71747,0,0.000778233,0.000778233,0.000778233
25,6416.35,1.14584,2.31289,1.72872,1.36079,0,0.5925,0.20768,0.17717,0.08793,0.58584,0.18903,0.14566,0.06788,1.70377,2.90487,2.35308,1.79006,0,0.000749939,0.000749939,0.000749939
26,6616.52,1.17358,2.27824,1.71002,1.39531,0,0.3839,0.22873,0.21077,0.10453,0.23339,0.2041,0.17425,0.0763,1.68477,2.80718,2.15422,1.8175,0,0.000721645,0.000721645,0.000721645
27,6817.82,1.11523,2.17747,1.67626,1.36487,0,0.27817,0.18891,0.18205,0.09792,0.64016,0.15378,0.16426,0.07121,1.69473,2.67034,2.18476,1.76605,0,0.000693351,0.000693351,0.000693351
28,7019.45,1.13866,2.18223,1.73641,1.36102,0,0.54456,0.23347,0.17865,0.09047,0.53973,0.23209,0.16946,0.0812,1.66214,2.71123,2.28308,1.74418,0,0.000665057,0.000665057,0.000665057
29,7220.18,1.13275,2.07025,1.66542,1.36043,0,0.55672,0.21212,0.18041,0.10727,0.59523,0.16751,0.1638,0.08327,1.58705,2.78101,2.15605,1.69609,0,0.000636762,0.000636762,0.000636762
30,7425.87,1.1001,2.16591,1.6404,1.3298,0,0.56562,0.24252,0.18967,0.11102,0.56296,0.21959,0.17968,0.08566,1.57443,2.63547,2.12116,1.68068,0,0.000608468,0.000608468,0.000608468
31,7627.12,1.07192,2.10554,1.61243,1.34742,0,0.28324,0.21223,0.2054,0.11568,0.28324,0.21223,0.18764,0.08638,1.57724,2.72226,2.13146,1.70062,0,0.000580174,0.000580174,0.000580174
32,7833.18,1.07762,2.03413,1.58643,1.34202,0,0.63211,0.22123,0.19893,0.11472,0.61658,0.21542,0.18904,0.08506,1.56377,2.71083,2.11501,1.66767,0,0.00055188,0.00055188,0.00055188
33,8034.83,1.08438,2.07141,1.61672,1.33315,0,0.6064,0.2403,0.20329,0.10936,0.6267,0.22268,0.18736,0.08543,1.58722,2.65337,2.13081,1.67415,0,0.000523586,0.000523586,0.000523586
34,8236.7,1.04588,2.05108,1.57184,1.30646,0,0.62446,0.25603,0.22987,0.12534,0.61935,0.21949,0.21034,0.09742,1.60537,2.61702,2.11282,1.67361,0,0.000495291,0.000495291,0.000495291
35,8438.22,1.03652,1.95842,1.54495,1.31237,0,0.65314,0.23293,0.22986,0.13096,0.63985,0.22189,0.21225,0.10788,1.59584,2.65287,2.03679,1.6887,0,0.000466997,0.000466997,0.000466997
36,8638.83,1.01062,1.96667,1.50278,1.28512,0,0.62221,0.23862,0.2285,0.12983,0.62258,0.23304,0.21714,0.10801,1.57876,2.56547,2.07466,1.64946,0,0.000438703,0.000438703,0.000438703
37,8841.17,1.02148,2.0282,1.53443,1.2928,0,0.62719,0.22887,0.22558,0.12514,0.60223,0.219,0.19903,0.10203,1.59476,2.57818,2.02551,1.68268,0,0.000410409,0.000410409,0.000410409
38,9043.27,0.98879,1.91519,1.43587,1.26912,0,0.27432,0.34094,0.24481,0.14204,0.23427,0.31394,0.21148,0.11111,1.53715,2.59195,2.00636,1.62975,0,0.000382115,0.000382115,0.000382115
39,9243.85,0.99736,1.84407,1.42124,1.2814,0,0.27406,0.29436,0.24596,0.14167,0.64289,0.25923,0.2288,0.11489,1.58371,2.57746,2.01795,1.67611,0,0.00035382,0.00035382,0.00035382
40,9444.92,0.9761,1.86936,1.39838,1.26367,0,0.25234,0.31752,0.23852,0.14041,0.23313,0.3121,0.22253,0.11159,1.57812,2.55578,2.06223,1.70219,0,0.000325526,0.000325526,0.000325526
41,9661.96,1.03534,1.85561,1.49575,1.32724,0,0.6885,0.20816,0.23474,0.13462,0.25949,0.25413,0.2211,0.11332,1.59152,2.57427,2.07769,1.66789,0,0.000297232,0.000297232,0.000297232
42,9860.53,1.02066,1.80271,1.45493,1.32376,0,0.70957,0.2058,0.24389,0.13478,0.65589,0.20691,0.21635,0.1085,1.55839,2.53133,2.04183,1.67774,0,0.000268938,0.000268938,0.000268938
43,10059.9,0.99163,1.80273,1.36053,1.30295,0,0.60683,0.25954,0.26388,0.14361,0.66084,0.19423,0.22458,0.11581,1.56577,2.59559,2.06125,1.69063,0,0.000240644,0.000240644,0.000240644
44,10258.7,0.98357,1.73923,1.29944,1.29839,0,0.26463,0.34462,0.25926,0.14808,0.24375,0.31849,0.2339,0.12262,1.49772,2.56365,1.98179,1.64759,0,0.000212349,0.000212349,0.000212349
45,10456.5,0.9665,1.6925,1.3,1.28207,0,0.28323,0.28683,0.26008,0.14122,0.28639,0.28731,0.24718,0.12754,1.55637,2.5415,2.01099,1.68993,0,0.000184055,0.000184055,0.000184055
46,10654.3,0.94048,1.67221,1.25854,1.26626,0,0.22921,0.32623,0.25312,0.14718,0.21675,0.31837,0.24208,0.12763,1.49464,2.54819,1.977,1.62516,0,0.000155761,0.000155761,0.000155761
47,10852.3,0.89867,1.65044,1.19989,1.23404,0,0.26197,0.32413,0.26852,0.15249,0.28127,0.36198,0.25783,0.12747,1.50994,2.50274,1.9064,1.66183,0,0.000127467,0.000127467,0.000127467
48,11050.6,0.90316,1.66578,1.17957,1.24558,0,0.26611,0.34291,0.27408,0.16011,0.25302,0.33145,0.25255,0.13524,1.50804,2.46828,1.91221,1.68562,0,9.91726e-05,9.91726e-05,9.91726e-05
49,11248.9,0.85363,1.57057,1.14202,1.20924,0,0.31881,0.30293,0.28055,0.16539,0.30604,0.30348,0.26274,0.14197,1.48876,2.5019,1.90966,1.64902,0,7.08784e-05,7.08784e-05,7.08784e-05
50,11447.4,0.87105,1.57672,1.11745,1.20702,0,0.32369,0.30077,0.28423,0.16805,0.3134,0.30018,0.27495,0.14072,1.49927,2.48737,1.91531,1.65751,0,4.25842e-05,4.25842e-05,4.25842e-05
