epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
116,7798.08,0.45208,0.67248,0.34095,0.8818,0,0.73434,0.57014,0.61885,0.4427,0.71374,0.52491,0.54895,0.2378,1.0096,0.9781,1.18452,1.21073,0,2.41e-05,2.41e-05,2.41e-05
117,7860.42,0.45308,0.70681,0.3297,0.88905,0,0.75095,0.55903,0.61844,0.44354,0.7182,0.53454,0.56191,0.251,1.00125,0.95656,1.19613,1.20867,0,2.344e-05,2.344e-05,2.344e-05
118,7928.44,0.45861,0.70738,0.34224,0.89309,0,0.76234,0.55852,0.61969,0.4406,0.75035,0.52028,0.55524,0.25219,1.00756,0.94502,1.20022,1.21195,0,2.278e-05,2.278e-05,2.278e-05
119,7994.79,0.43852,0.70943,0.33085,0.87903,0,0.76051,0.56431,0.62466,0.44506,0.73665,0.5226,0.55591,0.25112,1.0014,0.94695,1.18727,1.20693,0,2.212e-05,2.212e-05,2.212e-05
120,8064.01,0.45106,0.73047,0.3464,0.88476,0,0.72069,0.59328,0.62835,0.45223,0.70379,0.53882,0.55859,0.24786,0.99584,0.9583,1.16531,1.2087,0,2.146e-05,2.146e-05,2.146e-05
121,8131.82,0.45671,0.72387,0.34032,0.88898,0,0.73431,0.5759,0.62567,0.45035,0.75267,0.50985,0.55491,0.24552,0.99187,0.95904,1.15981,1.20247,0,2.08e-05,2.08e-05,2.08e-05
122,8196.14,0.46136,0.7241,0.33736,0.88167,0,0.77991,0.55041,0.62644,0.45055,0.74702,0.52491,0.5602,0.25112,0.99638,0.94868,1.16207,1.20931,0,2.014e-05,2.014e-05,2.014e-05
123,8270.85,0.44162,0.71379,0.3321,0.8671,0,0.74576,0.57242,0.6285,0.44988,0.7531,0.52144,0.56091,0.25132,0.99439,0.94455,1.14767,1.21287,0,1.948e-05,1.948e-05,1.948e-05
124,8336.48,0.43452,0.68499,0.33344,0.88396,0,0.72994,0.57629,0.6302,0.44946,0.70407,0.54693,0.56113,0.25154,0.99938,0.94364,1.15213,1.21011,0,1.882e-05,1.882e-05,1.882e-05
125,8404.04,0.45338,0.70194,0.34524,0.88143,0,0.75675,0.56315,0.6237,0.44452,0.73219,0.53418,0.55808,0.24481,1.00488,0.95464,1.16683,1.21103,0,1.816e-05,1.816e-05,1.816e-05
126,8471.1,0.4297,0.69644,0.31643,0.88109,0,0.72496,0.58864,0.62463,0.44078,0.73055,0.54345,0.56666,0.24074,1.00835,0.96292,1.17728,1.21054,0,1.75e-05,1.75e-05,1.75e-05
127,8534.89,0.43837,0.72009,0.32988,0.87927,0,0.73895,0.58633,0.6293,0.44152,0.71802,0.55156,0.56375,0.2422,1.01709,0.95818,1.17177,1.22405,0,1.684e-05,1.684e-05,1.684e-05
128,8603.32,0.45527,0.69572,0.3367,0.88915,0,0.73103,0.58749,0.62666,0.44031,0.74485,0.53071,0.56122,0.24448,1.0135,0.95634,1.16737,1.21998,0,1.618e-05,1.618e-05,1.618e-05
129,8673.31,0.45622,0.69253,0.33437,0.88742,0,0.74379,0.58517,0.62546,0.43999,0.71162,0.55504,0.56746,0.24678,1.012,0.9555,1.1654,1.22059,0,1.552e-05,1.552e-05,1.552e-05
130,8745.34,0.42854,0.71047,0.32476,0.88031,0,0.72048,0.59444,0.63025,0.44202,0.73826,0.53302,0.56855,0.24543,0.99823,0.95681,1.16288,1.20801,0,1.486e-05,1.486e-05,1.486e-05
131,8815.65,0.43184,0.70214,0.32104,0.86653,0,0.74952,0.5759,0.62647,0.44211,0.72627,0.55504,0.57233,0.24846,1.00024,0.95315,1.16979,1.20836,0,1.42e-05,1.42e-05,1.42e-05
132,8881.88,0.41937,0.65873,0.3264,0.87618,0,0.76109,0.56895,0.62281,0.43943,0.72691,0.54284,0.56075,0.24667,1.00371,0.9508,1.1627,1.22159,0,1.354e-05,1.354e-05,1.354e-05
133,8947.01,0.43464,0.68068,0.32424,0.87601,0,0.75381,0.57126,0.62017,0.44121,0.73161,0.54577,0.5641,0.24765,0.99223,0.94919,1.17192,1.21628,0,1.288e-05,1.288e-05,1.288e-05
134,9012.46,0.42735,0.69588,0.31814,0.87385,0,0.77886,0.55736,0.62268,0.44416,0.74345,0.53056,0.5495,0.244,0.98863,0.95797,1.16386,1.21721,0,1.222e-05,1.222e-05,1.222e-05
135,9076.8,0.41155,0.66807,0.31891,0.8786,0,0.77261,0.55736,0.62381,0.44127,0.7392,0.52877,0.54886,0.24301,0.98931,0.9629,1.16687,1.21668,0,1.156e-05,1.156e-05,1.156e-05
136,9140.7,0.43908,0.70906,0.33293,0.88097,0,0.76516,0.56199,0.62396,0.44176,0.74334,0.53025,0.54818,0.24402,0.99234,0.9616,1.1699,1.22144,0,1.09e-05,1.09e-05,1.09e-05
137,9207.28,0.43823,0.72015,0.32244,0.87801,0,0.75777,0.56199,0.62276,0.44186,0.73524,0.52451,0.5466,0.24604,0.99354,0.95962,1.17985,1.22138,0,1.024e-05,1.024e-05,1.024e-05
138,9273.31,0.43932,0.7091,0.32216,0.87593,0,0.70463,0.59907,0.62397,0.44158,0.73742,0.52839,0.55546,0.24544,0.99867,0.96317,1.18734,1.21911,0,9.58e-06,9.58e-06,9.58e-06
139,9335.42,0.41475,0.66534,0.32671,0.88302,0,0.77901,0.5596,0.62536,0.44232,0.74319,0.52607,0.54993,0.24429,0.99789,0.9685,1.17913,1.21761,0,8.92e-06,8.92e-06,8.92e-06
140,9399.41,0.43738,0.68103,0.33039,0.87962,0,0.77256,0.56083,0.62395,0.44267,0.74402,0.53302,0.55702,0.24436,0.99592,0.9647,1.18128,1.21524,0,8.26e-06,8.26e-06,8.26e-06
141,9461.79,0.48282,0.66149,0.38418,0.88677,0,0.75627,0.56808,0.61683,0.43757,0.71616,0.53796,0.54768,0.24022,1.01793,0.97702,1.16315,1.23116,0,7.6e-06,7.6e-06,7.6e-06
142,9515.89,0.43092,0.64148,0.32285,0.87238,0,0.75239,0.56779,0.6147,0.43434,0.7017,0.54788,0.55109,0.23375,1.01415,0.98956,1.13741,1.23368,0,6.94e-06,6.94e-06,6.94e-06
143,9567.2,0.43496,0.64757,0.31898,0.87312,0,0.72191,0.58633,0.61697,0.43834,0.693,0.55451,0.55106,0.23305,1.00379,0.99148,1.13792,1.2257,0,6.28e-06,6.28e-06,6.28e-06
144,9616.27,0.42788,0.63195,0.31423,0.86857,0,0.72547,0.59096,0.62174,0.44459,0.7009,0.54809,0.55363,0.23661,0.98982,0.98752,1.16088,1.21123,0,5.62e-06,5.62e-06,5.62e-06
145,9669.12,0.41405,0.62208,0.30601,0.8638,0,0.7389,0.58401,0.62781,0.45014,0.70101,0.54925,0.55575,0.24043,0.97891,0.98448,1.16473,1.20034,0,4.96e-06,4.96e-06,4.96e-06
146,9721.14,0.41901,0.62785,0.31468,0.87004,0,0.79884,0.56141,0.62932,0.45475,0.71757,0.53882,0.55771,0.24173,0.97526,0.98054,1.16195,1.20082,0,4.3e-06,4.3e-06,4.3e-06
147,9773.66,0.42598,0.60804,0.3219,0.88036,0,0.798,0.56199,0.63252,0.45522,0.7376,0.52723,0.55916,0.24204,0.97748,0.97857,1.15871,1.20415,0,3.64e-06,3.64e-06,3.64e-06
148,9829.58,0.40796,0.61459,0.30287,0.86539,0,0.77005,0.57817,0.6313,0.45563,0.71576,0.53998,0.55999,0.24351,0.97316,0.97833,1.14276,1.2008,0,2.98e-06,2.98e-06,2.98e-06
149,9881.19,0.40569,0.6001,0.29207,0.85021,0,0.7878,0.57126,0.63156,0.4561,0.74286,0.52607,0.55934,0.24309,0.97333,0.9792,1.13864,1.20256,0,2.32e-06,2.32e-06,2.32e-06
150,9934.79,0.40623,0.59466,0.29158,0.86184,0,0.79051,0.56431,0.62951,0.45609,0.7408,0.52656,0.55961,0.24262,0.97164,0.97985,1.13734,1.20117,0,1.66e-06,1.66e-06,1.66e-06
