epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,7778.27,1.49205,1.24667,1.53947,1.70001,0,0.48395,0.38818,0.36127,0.17641,0.43377,0.33835,0.28548,0.0794,1.75708,1.1826,1.89787,1.8801,0,0.0016436,0.0016436,0.0016436
29,8043.11,1.51792,1.22661,1.5171,1.71416,0,0.54013,0.36732,0.38109,0.18531,0.517,0.3511,0.32297,0.10192,1.78783,1.18959,1.83895,1.88513,0,0.0016304,0.0016304,0.0016304
30,8313.4,1.46779,1.22702,1.48072,1.67694,0,0.52894,0.39513,0.4025,0.20039,0.48081,0.36848,0.34009,0.11144,1.75074,1.20228,1.82742,1.83928,0,0.0016172,0.0016172,0.0016172
31,8581.97,1.47819,1.22933,1.49471,1.67377,0,0.56098,0.39861,0.41306,0.21974,0.51361,0.37196,0.35489,0.11715,1.6799,1.17777,1.76564,1.80474,0,0.001604,0.001604,0.001604
32,8860.36,1.47289,1.22893,1.48005,1.66058,0,0.57213,0.39356,0.42549,0.22699,0.52993,0.35458,0.37215,0.12233,1.67301,1.15584,1.71309,1.78867,0,0.0015908,0.0015908,0.0015908
33,9139.41,1.45194,1.205,1.45801,1.63271,0,0.57514,0.38431,0.41366,0.2175,0.57697,0.33488,0.35692,0.11635,1.64764,1.1519,1.73588,1.77177,0,0.0015776,0.0015776,0.0015776
34,9407.71,1.44136,1.19723,1.43324,1.64169,0,0.60841,0.39067,0.42492,0.23218,0.57282,0.34415,0.3586,0.12136,1.62286,1.15493,1.71561,1.7255,0,0.0015644,0.0015644,0.0015644
35,9684.61,1.44174,1.21023,1.43048,1.63211,0,0.56244,0.43221,0.42804,0.22062,0.52072,0.40209,0.36537,0.11688,1.72311,1.16743,1.76262,1.79593,0,0.0015512,0.0015512,0.0015512
36,9965.51,1.43405,1.2155,1.42814,1.627,0,0.55444,0.41239,0.42988,0.23773,0.56324,0.36269,0.37498,0.12435,1.60981,1.14241,1.68072,1.73605,0,0.001538,0.001538,0.001538
37,10252,1.37649,1.20881,1.40355,1.57653,0,0.59758,0.40092,0.43048,0.24069,0.5603,0.36269,0.37646,0.12731,1.59235,1.18267,1.66981,1.7089,0,0.0015248,0.0015248,0.0015248
38,10530.8,1.41187,1.1945,1.40735,1.60302,0,0.53809,0.46234,0.46486,0.24442,0.48517,0.41947,0.39645,0.13374,1.64141,1.13858,1.69508,1.71926,0,0.0015116,0.0015116,0.0015116
39,10812.1,1.4145,1.18493,1.40082,1.60237,0,0.58856,0.38818,0.42821,0.2261,0.52242,0.3708,0.38884,0.13346,1.63541,1.14246,1.69905,1.78341,0,0.0014984,0.0014984,0.0014984
40,11094.5,1.35754,1.19067,1.38458,1.56482,0,0.57771,0.41215,0.44719,0.25383,0.54224,0.37196,0.38389,0.12804,1.52941,1.14175,1.66845,1.65204,0,0.0014852,0.0014852,0.0014852
41,242.123,1.34958,1.18266,1.34342,1.55544,0,0.60211,0.41599,0.462,0.2557,0.5585,0.38586,0.40452,0.14123,1.54547,1.11306,1.59648,1.69815,0,0.001472,0.001472,0.001472
42,508.387,1.36693,1.171,1.35907,1.5751,0,0.54647,0.46582,0.46247,0.26437,0.52544,0.4241,0.40475,0.13866,1.57596,1.14671,1.57928,1.69933,0,0.0014588,0.0014588,0.0014588
43,773.071,1.35734,1.1999,1.34884,1.55151,0,0.55982,0.41559,0.46518,0.26537,0.58659,0.36732,0.41795,0.14623,1.54409,1.14568,1.597,1.70785,0,0.0014456,0.0014456,0.0014456
44,1035.92,1.34585,1.17641,1.35572,1.556,0,0.56276,0.42758,0.4714,0.27247,0.52311,0.39745,0.41385,0.14917,1.5429,1.15509,1.59404,1.64767,0,0.0014324,0.0014324,0.0014324
45,1302.87,1.32944,1.16254,1.32714,1.53194,0,0.58258,0.4299,0.49274,0.28055,0.68003,0.3511,0.42886,0.14565,1.54502,1.15567,1.59323,1.64209,0,0.0014192,0.0014192,0.0014192
46,1572.77,1.32376,1.17749,1.3273,1.5302,0,0.56956,0.44844,0.47862,0.27372,0.55438,0.39745,0.42027,0.14311,1.55271,1.11774,1.54904,1.66519,0,0.001406,0.001406,0.001406
