epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
102,6234.53,0.60117,0.86384,0.47799,0.92899,0,0.69069,0.53302,0.52588,0.3376,0.66694,0.50637,0.49003,0.19094,1.25699,1.05127,1.43424,1.33881,0,3.334e-05,3.334e-05,3.334e-05
103,6294.81,0.60367,0.82896,0.48058,0.92821,0,0.69432,0.53692,0.53509,0.34176,0.67492,0.52028,0.50088,0.19428,1.25043,1.04079,1.40693,1.32536,0,3.268e-05,3.268e-05,3.268e-05
104,6350.76,0.58969,0.81177,0.46287,0.92804,0,0.68644,0.54925,0.53215,0.33872,0.68187,0.50869,0.49869,0.19513,1.24434,1.03578,1.39647,1.32246,0,3.202e-05,3.202e-05,3.202e-05
105,6411.78,0.59869,0.8046,0.48279,0.92984,0,0.69631,0.53998,0.52195,0.33425,0.66845,0.51796,0.4977,0.19,1.26072,1.03581,1.39999,1.34369,0,3.136e-05,3.136e-05,3.136e-05
106,6472.83,0.57545,0.80748,0.45697,0.92295,0,0.69192,0.54809,0.53608,0.34482,0.70113,0.51217,0.50498,0.19154,1.25715,1.04067,1.38361,1.34657,0,3.07e-05,3.07e-05,3.07e-05
107,6530.25,0.60535,0.84224,0.4885,0.9296,0,0.6999,0.53766,0.53805,0.35062,0.67801,0.51971,0.50611,0.19682,1.2514,1.04633,1.39435,1.34286,0,3.004e-05,3.004e-05,3.004e-05
108,6588.38,0.58709,0.79054,0.47391,0.92333,0,0.69312,0.53914,0.5411,0.34702,0.68234,0.52144,0.50139,0.19393,1.25279,1.05109,1.39712,1.3513,0,2.938e-05,2.938e-05,2.938e-05
109,6645.23,0.60339,0.79734,0.4827,0.92685,0,0.67712,0.55272,0.5258,0.3352,0.64206,0.53302,0.48949,0.18713,1.26171,1.0469,1.41478,1.35443,0,2.872e-05,2.872e-05,2.872e-05
110,6705.35,0.59273,0.81735,0.47299,0.92062,0,0.66908,0.54809,0.51888,0.33215,0.69139,0.49842,0.48691,0.18649,1.26599,1.03124,1.43066,1.36427,0,2.806e-05,2.806e-05,2.806e-05
111,6765.32,0.58503,0.81178,0.45057,0.92441,0,0.73337,0.51217,0.51983,0.33109,0.71379,0.49479,0.48728,0.19337,1.25496,1.02012,1.42864,1.35551,0,2.74e-05,2.74e-05,2.74e-05
112,6824.15,0.57237,0.80336,0.46769,0.92998,0,0.67985,0.54925,0.52666,0.34156,0.65934,0.52032,0.4904,0.19315,1.25701,1.03036,1.42592,1.35387,0,2.674e-05,2.674e-05,2.674e-05
