epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
66,63101,0.64248,0.82655,0.55622,0.98019,0,0.74179,0.51931,0.57288,0.39436,0.71029,0.49594,0.53269,0.22716,1.05291,0.9093,1.29072,1.21883,0,5.71e-05,5.71e-05,5.71e-05
67,64127.2,0.64524,0.85563,0.57612,0.9899,0,0.73057,0.53302,0.5776,0.39733,0.71512,0.49158,0.51999,0.22378,1.0734,0.90871,1.26201,1.21931,0,5.644e-05,5.644e-05,5.644e-05
68,64997.5,0.65829,0.81399,0.6015,0.99393,0,0.75366,0.52822,0.5877,0.40448,0.72346,0.49131,0.52021,0.22122,1.0457,0.91904,1.27902,1.20387,0,5.578e-05,5.578e-05,5.578e-05
69,65835.3,0.63557,0.82871,0.55032,0.97279,0,0.73273,0.54114,0.57429,0.39159,0.68989,0.48899,0.50273,0.21681,1.04968,0.93398,1.28169,1.21077,0,5.512e-05,5.512e-05,5.512e-05
70,66928.9,0.64231,0.80115,0.57131,0.98063,0,0.70953,0.5701,0.59897,0.39956,0.66951,0.5029,0.50774,0.21526,1.07947,0.92588,1.3199,1.21405,0,5.446e-05,5.446e-05,5.446e-05
71,67779.2,0.63525,0.85016,0.53622,0.98357,0,0.69851,0.55388,0.58675,0.395,0.71747,0.4774,0.51219,0.21632,1.09927,0.92662,1.31582,1.23906,0,5.38e-05,5.38e-05,5.38e-05
72,68613.9,0.61749,0.78091,0.54307,0.98122,0,0.7124,0.53961,0.58442,0.39696,0.73931,0.46234,0.50847,0.21563,1.08043,0.92916,1.34888,1.23068,0,5.314e-05,5.314e-05,5.314e-05
73,69477.1,0.63264,0.82124,0.54332,0.97853,0,0.73117,0.53187,0.58636,0.39679,0.69319,0.49218,0.51877,0.2219,1.06103,0.93647,1.34691,1.20393,0,5.248e-05,5.248e-05,5.248e-05
74,70313,0.64308,0.79005,0.53661,0.99838,0,0.74256,0.52955,0.59144,0.40691,0.70489,0.48783,0.52387,0.22719,1.0514,0.9596,1.27426,1.1948,0,5.182e-05,5.182e-05,5.182e-05
75,71194.2,0.6434,0.82308,0.5515,0.98543,0,0.66067,0.56663,0.57638,0.38942,0.68899,0.49029,0.51064,0.21807,1.09795,0.94346,1.34419,1.25596,0,5.116e-05,5.116e-05,5.116e-05
