epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
27,21679.7,0.87808,1.00698,0.8361,1.06477,0,0.64701,0.47972,0.51745,0.31251,0.58905,0.44959,0.43513,0.15558,1.34247,1.09861,1.47311,1.34054,0,8.284e-05,8.284e-05,8.284e-05
28,22477.3,0.84909,0.97807,0.83962,1.05777,0,0.64953,0.47675,0.52564,0.31599,0.64841,0.43453,0.46107,0.17311,1.33948,1.07277,1.47844,1.33327,0,8.218e-05,8.218e-05,8.218e-05
29,23271.3,0.8548,0.95203,0.85085,1.05777,0,0.67658,0.47027,0.53302,0.32059,0.62263,0.45312,0.47113,0.17691,1.36565,1.06355,1.44692,1.37658,0,8.152e-05,8.152e-05,8.152e-05
30,24036.4,0.89139,0.96156,0.82795,1.08265,0,0.67104,0.44728,0.51111,0.30556,0.65708,0.41298,0.44653,0.16103,1.36567,1.08008,1.53766,1.38654,0,8.086e-05,8.086e-05,8.086e-05
31,24740.7,0.8063,0.93629,0.78697,1.05025,0,0.63831,0.50406,0.53739,0.3297,0.60006,0.47045,0.47882,0.18241,1.32163,1.07298,1.41935,1.332,0,8.02e-05,8.02e-05,8.02e-05
32,25472.5,0.85133,0.93587,0.82244,1.05521,0,0.644,0.49247,0.51525,0.31716,0.61224,0.44959,0.45324,0.16818,1.33811,1.07647,1.43965,1.33255,0,7.954e-05,7.954e-05,7.954e-05
33,26248.2,0.81911,0.96855,0.77439,1.04298,0,0.67482,0.48088,0.50535,0.30595,0.61217,0.43569,0.42624,0.16462,1.33438,1.07436,1.48911,1.34303,0,7.888e-05,7.888e-05,7.888e-05
34,27055.6,0.83871,0.97128,0.76651,1.041,0,0.62136,0.5039,0.49935,0.31103,0.58368,0.46787,0.44586,0.16172,1.31775,1.06895,1.44157,1.32453,0,7.822e-05,7.822e-05,7.822e-05
35,27913.3,0.84287,0.98288,0.77031,1.03717,0,0.64252,0.52028,0.52965,0.33795,0.64314,0.4635,0.46857,0.18384,1.31277,1.0532,1.42059,1.32172,0,7.756e-05,7.756e-05,7.756e-05
36,28774.6,0.82701,0.93715,0.76995,1.03868,0,0.67266,0.50637,0.53161,0.32854,0.66827,0.4635,0.47654,0.18204,1.33544,1.07282,1.42922,1.34095,0,7.69e-05,7.69e-05,7.69e-05
37,29603.8,0.8403,0.95145,0.76678,1.03372,0,0.68207,0.49942,0.52983,0.32716,0.63972,0.46813,0.47107,0.17947,1.32851,1.08183,1.42829,1.33327,0,7.624e-05,7.624e-05,7.624e-05
38,30417.9,0.82693,0.94662,0.74888,1.05047,0,0.62662,0.5168,0.53338,0.33048,0.61076,0.47509,0.46705,0.18194,1.34492,1.09413,1.42476,1.3416,0,7.558e-05,7.558e-05,7.558e-05
39,31124.4,0.76259,0.90835,0.70688,1.00628,0,0.63827,0.47435,0.52017,0.32081,0.618,0.45929,0.47462,0.18309,1.35045,1.11233,1.45434,1.36605,0,7.492e-05,7.492e-05,7.492e-05
